rank,lForm,lemma,pos,subLemma,wType,frequency,pmw,K_acc
709,データ,データ,名詞-普通名詞-一般,data,外,13210,126.2756336,A
1585,テーブル,テーブル,名詞-普通名詞-一般,table,外,5989,57.2494148,A
1574,テーマ,テーマ,名詞-普通名詞-一般,theme,外,6037,57.7082513,A
1313,デカケル,出掛ける,動詞-一般,,和,7314,69.9152146,B
1336,テガミ,手紙,名詞-普通名詞-一般,,和,7135,68.2041367,B
1481,テキ,敵,名詞-普通名詞-一般,,漢,6420,61.3693844,A
2536,デキゴト,出来事,名詞-普通名詞-一般,,和,3589,34.3075889,B
2546,テキセイ,適正,形状詞-一般,,漢,3570,34.1259661,A
1609,テキセツ,適切,形状詞-一般,,漢,5896,56.3604191,A
2417,テキトウ,適当,名詞-普通名詞-サ変形状詞可能,,漢,3796,36.2863214,A
1200,テキヨウ,適用,名詞-普通名詞-サ変可能,,漢,8072,77.1610079,A
50,デキル,出来る,動詞-非自立可能,,和,209481,2002.4486,B
1329,デザイン,デザイン,名詞-普通名詞-サ変可能,design,外,7211,68.9306279,A
2448,デジタル,デジタル,名詞-普通名詞-形状詞可能,digital,外,3730,35.6554212,
17,デス,です,助動詞,,和,804504,7690.329475,
2175,テスト,テスト,名詞-普通名詞-サ変可能,test,外,4304,41.1423412,A
2369,テツガク,哲学,名詞-普通名詞-一般,,漢,3892,37.2039944,A
1119,テツヅキ,手続き,名詞-普通名詞-サ変可能,,和,8554,81.7684913,
2043,テッテイ,徹底,名詞-普通名詞-サ変可能,,漢,4607,44.0387467,A
1785,テツドウ,鉄道,名詞-普通名詞-一般,,漢,5309,50.7492308,A
2546,テラ,寺,名詞-普通名詞-一般,,和,3570,34.1259661,A
72,テル,てる,助動詞,,和,145120,1387.215742,
110,デル,出る,動詞-一般,,和,80695,771.3711019,B
589,テレビ,テレビ,名詞-普通名詞-一般,television,外,15644,149.5424688,A
103,テン,．,名詞-普通名詞-一般,,記号,89317,853.7896116,A
190,テン,点,名詞-普通名詞-助数詞可能,,漢,42658,407.771838,A
2325,テン,天,名詞-普通名詞-一般,,漢,3968,37.9304856,A
1020,テンカイ,展開,名詞-普通名詞-サ変可能,,漢,9312,89.0142847,A
2058,テンカン,転換,名詞-普通名詞-サ変可能,,漢,4574,43.7232966,A
2392,テンキ,天気,名詞-普通名詞-一般,,漢,3842,36.7260397,A
1157,デンキ,電気,名詞-普通名詞-一般,,漢,8377,80.0765316,A
2111,テンジ,展示,名詞-普通名詞-サ変可能,,漢,4436,42.4041416,A
1430,デンシ,電子,名詞-普通名詞-一般,,漢,6610,63.1856123,A
1978,デンシャ,電車,名詞-普通名詞-一般,,漢,4776,45.6542336,A
1612,デントウ,伝統,名詞-普通名詞-一般,,漢,5892,56.3221827,A
1111,テンノウ,天皇,名詞-普通名詞-一般,,漢,8583,82.045705,A
290,デンワ,電話,名詞-普通名詞-サ変可能,,漢,29494,281.9359227,A
10,ト,と,助詞-格助詞,,和,2277742,21773.15021,
40,ト,と,助詞-接続助詞,,和,255719,2444.441995,
772,ト,都,名詞-普通名詞-一般,,漢,12223,116.8408077,A
164,ド,度,名詞-普通名詞-助数詞可能,,漢,54088,517.032284,A
1281,ド,土,名詞-普通名詞-一般,,漢,7556,72.2285153,
1239,ドア,ドア,名詞-普通名詞-一般,door,外,7836,74.9050617,A
1052,トイアワセ,問い合わせ,名詞-普通名詞-サ変可能,,和,9072,86.7201021,B
1019,ドイツ,ドイツ,名詞-固有名詞-地名-国,Duits,固,9324,89.1289938,A
2256,トイレ,トイレ,名詞-普通名詞-一般,toilet,外,4106,39.2496406,A
1611,トウ,父,名詞-普通名詞-一般,,和,5894,56.3413009,
1744,トウ,問う,動詞-一般,,和,5429,51.8963221,B
81,ドウ,どう,副詞,,和,117790,1125.965699,A
577,ドウ,同,名詞-普通名詞-一般,,漢,15878,151.7792968,
1021,ドウ,道,名詞-普通名詞-一般,,漢,9310,88.9951665,
2292,トウイツ,統一,名詞-普通名詞-サ変可能,,漢,4043,38.6474176,B
2539,ドウイツ,同一,形状詞-一般,,漢,3586,34.2789116,B
767,トウガイ,当該,名詞-普通名詞-一般,,漢,12376,118.3033491,B
2378,トウキ,登記,名詞-普通名詞-サ変可能,,漢,3871,37.0032534,B
286,トウキョウ,トウキョウ,名詞-固有名詞-地名-一般,,固,29804,284.8992418,B
2281,ドウグ,道具,名詞-普通名詞-一般,,漢,4066,38.8672768,B
1752,トウケイ,統計,名詞-普通名詞-サ変可能,,漢,5405,51.6669038,B
2680,トウゴウ,統合,名詞-普通名詞-サ変可能,,漢,3351,32.0325245,B
2267,ドウコウ,動向,名詞-普通名詞-一般,,漢,4086,39.0584587,B
2197,ドウサン,動産,名詞-普通名詞-一般,,漢,4242,40.5496774,B
737,トウシ,投資,名詞-普通名詞-サ変可能,,漢,12819,122.5380278,B
524,トウジ,当時,名詞-普通名詞-副詞可能,,漢,17505,167.331943,B
668,ドウジ,同時,名詞-普通名詞-一般,,漢,13913,132.9956768,B
2475,トウジツ,当日,名詞-普通名詞-副詞可能,,漢,3687,35.2443801,B
2090,トウショ,当初,名詞-普通名詞-副詞可能,,漢,4504,43.05416,B
1134,トウジョウ,登場,名詞-普通名詞-サ変可能,,漢,8490,81.1567093,B
1331,トウゼン,当然,形状詞-一般,,漢,7205,68.8732733,B
1561,トウゼン,当然,副詞,,漢,6074,58.0619378,B
2198,ドウゾ,どうぞ,副詞,,和,4238,40.511441,A
2275,トウチャク,到着,名詞-普通名詞-サ変可能,,漢,4072,38.9246314,B
1180,ドウニュウ,導入,名詞-普通名詞-サ変可能,,漢,8160,78.0022082,B
2753,トウヒョウ,投票,名詞-普通名詞-サ変可能,,漢,3247,31.0383787,B
993,ドウブツ,動物,名詞-普通名詞-一般,,漢,9483,90.6488898,B
797,ドウヨウ,同様,形状詞-一般,,漢,11889,113.6480703,B
784,ドウロ,道路,名詞-普通名詞-一般,,漢,12058,115.2635572,B
902,トウロク,登録,名詞-普通名詞-サ変可能,,漢,10609,101.4124298,B
1521,トオ,十,名詞-数詞,,和,6223,59.4862429,A
1862,トオイ,遠い,形容詞-一般,,和,5081,48.5697573,A
1063,トオス,通す,動詞-非自立可能,,和,8978,85.8215472,B
269,トオリ,通り,名詞-普通名詞-助数詞可能,,和,32098,306.8278038,B
1544,トオル,通る,動詞-一般,,和,6122,58.5207743,B
64,トキ,時,名詞-普通名詞-副詞可能,,和,162023,1548.79311,B
2078,トキドキ,時々,名詞-普通名詞-副詞可能,,和,4528,43.2835783,B
2812,トクイ,得意,名詞-普通名詞-形状詞可能,,漢,3160,30.2067375,A
2409,ドクジ,独自,形状詞-一般,,漢,3810,36.4201487,A
2684,ドクシャ,読者,名詞-普通名詞-一般,,漢,3347,31.9942881,A
1881,トクシュ,特殊,形状詞-一般,,漢,5030,48.0822435,A
2757,トクセイ,特性,名詞-普通名詞-一般,,漢,3244,31.0097014,A
1070,トクチョウ,特徴,名詞-普通名詞-一般,,漢,8934,85.4009471,A
857,トクテイ,特定,名詞-普通名詞-サ変可能,,漢,11057,105.6949039,A
321,トクニ,特に,副詞,,混,26791,256.0976912,A
595,トクベツ,特別,形状詞-一般,,漢,15469,147.8696273,A
1475,ドクリツ,独立,名詞-普通名詞-サ変形状詞可能,,漢,6448,61.637039,A
1992,トケイ,時計,名詞-普通名詞-一般,,漢,4747,45.3770199,A
240,ドコ,何処,代名詞,,和,35789,342.1104203,B
88,トコロ,所,名詞-普通名詞-副詞可能,,和,108040,1032.764531,A
2401,トコロ,所,名詞-普通名詞-一般,,和,3833,36.6400079,A
2425,ドコロ,どころ,助詞-副助詞,,和,3784,36.1716122,
496,トシ,都市,名詞-普通名詞-一般,,漢,18556,177.3785509,A
1080,トシ,年,名詞-普通名詞-副詞可能,,和,8849,84.5884241,B
1411,トショ,図書,名詞-普通名詞-一般,,漢,6692,63.969458,A
2433,トジル,閉じる,動詞-一般,,和,3769,36.0282258,B
646,トチ,土地,名詞-普通名詞-一般,,漢,14446,138.090674,A
1210,トチュウ,途中,名詞-普通名詞-副詞可能,,漢,7967,76.157303,A
647,ドチラ,何方,代名詞,,和,14370,137.3641828,A
1368,トツゼン,突然,副詞,,漢,6972,66.6460044,A
1607,トップ,トップ,名詞-普通名詞-一般,top,外,5915,56.5420419,A
487,トテモ,迚も,副詞,,和,18855,180.2367201,B
1360,トドク,届く,動詞-一般,,和,7016,67.0666045,B
2803,トトノエル,整える,動詞-一般,,和,3169,30.2927693,A
2810,トドマル,留まる,動詞-一般,,和,3165,30.254533,A
1547,トナリ,隣り,名詞-普通名詞-一般,,和,6120,58.5016562,A
1250,トニカク,兎に角,副詞,,和,7723,73.8248841,B
2746,トビラ,扉,名詞-普通名詞-一般,,和,3265,31.2104424,A
1364,トブ,飛ぶ,動詞-一般,,和,7005,66.9614545,A
1407,トマル,止まる,動詞-一般,,和,6722,64.2562308,A
984,トメル,止める,動詞-一般,,和,9626,92.0158402,A
270,トモ,共,名詞-普通名詞-一般,,和,32042,306.2924945,A
974,トモ,とも,助詞-接続助詞,,和,9689,92.6180632,
2650,トモカク,兎も角,副詞,,和,3413,32.6251883,B
739,トモダチ,友達,名詞-普通名詞-一般,,和,12796,122.3181687,A
866,トモナウ,伴う,動詞-一般,,和,10969,104.8537037,A
2586,ドヨウ,土曜,名詞-普通名詞-副詞可能,,漢,3504,33.4950659,B
1295,トラエル,捕らえる,動詞-一般,,和,7428,71.0049513,A
1939,ドラマ,ドラマ,名詞-普通名詞-一般,drama,外,4861,46.4667566,A
2118,トリ,鳥,名詞-普通名詞-一般,,和,4426,42.3085507,A
1769,トリアエズ,取り敢えず,副詞,,和,5352,51.1602719,B
1957,トリアゲル,取り上げる,動詞-一般,,和,4822,46.093952,B
2554,トリアツカイ,取り扱い,名詞-普通名詞-一般,,和,3559,34.0208161,B
2354,トリクミ,取り組み,名詞-普通名詞-一般,,和,3921,37.4812081,B
1623,トリクム,取り組む,動詞-一般,,和,5835,55.7773143,B
1958,トリシマリ,取り締まり,名詞-普通名詞-一般,,和,4820,46.0748338,B
2163,トリダス,取り出す,動詞-一般,,和,4335,41.4386731,B
756,トリヒキ,取り引き,名詞-普通名詞-サ変可能,,和,12470,119.201904,B
933,ドリョク,努力,名詞-普通名詞-サ変可能,,漢,10214,97.6365876,A
113,トル,取る,動詞-一般,,和,79554,760.4641755,B
1008,ドル,ドル,名詞-普通名詞-助数詞可能,dollar,外,9411,89.960635,A
899,ドレ,何れ,代名詞,,和,10651,101.8139117,A
1171,トレル,取れる,動詞-一般,,和,8247,78.8338494,B
2246,トン,トン,名詞-普通名詞-助数詞可能,ton,外,4136,39.5364134,A
1848,ドンドン,どんどん,副詞,,和,5124,48.9807984,A
2576,ドンナ,どんな,形状詞-一般,,和,3524,33.6862478,A
98,ナ,な,助詞-終助詞,,和,96061,918.2561425,
953,ナ,名,名詞-普通名詞-一般,,和,9957,95.1799004,A
20,ナイ,ない,助動詞,,和,637068,6089.792988,
24,ナイ,無い,形容詞-非自立可能,,和,458395,4381.84096,B
1713,ナイカク,内閣,名詞-普通名詞-一般,,漢,5525,52.8139951,A
1601,ナイブ,内部,名詞-普通名詞-一般,,漢,5928,56.6663101,A
324,ナイヨウ,内容,名詞-普通名詞-一般,,漢,26647,254.7211816,A
2564,ナオ,猶,副詞,,和,3538,33.8200751,A
1667,ナオス,直す,動詞-非自立可能,,和,5668,54.1809456,B
2584,ナオル,直る,動詞-一般,,和,3507,33.5237432,B
82,ナカ,中,名詞-普通名詞-副詞可能,,和,116641,1114.9823,B
347,ナガイ,長い,形容詞-一般,,和,24743,236.5206664,A
1908,ナガス,流す,動詞-一般,,和,4979,47.5947297,B
783,ナカナカ,中々,副詞,,和,12063,115.3113526,A
1274,ナカマ,仲間,名詞-普通名詞-一般,,和,7582,72.4770518,B
2667,ナカミ,中身,名詞-普通名詞-一般,,和,3374,32.2523836,B
1620,ナガメル,眺める,動詞-一般,,和,5858,55.9971735,B
121,ナガラ,ながら,助詞-接続助詞,,和,72991,697.7278406,
1381,ナガレ,流れ,名詞-普通名詞-一般,,和,6874,65.7092131,B
1194,ナガレル,流れる,動詞-一般,,和,8097,77.3999853,B
1346,ナク,泣く,動詞-一般,,和,7071,67.5923547,A
943,ナクナル,無くなる,動詞-一般,,和,10055,96.1166916,[な]くな[る]
2279,ナクナル,亡くなる,動詞-一般,,和,4069,38.8959541,[な]くな[る]
2586,ナゴヤ,ナゴヤ,名詞-固有名詞-地名-一般,,固,3504,33.4950659,A
696,ナサル,為さる,動詞-非自立可能,,和,13467,128.7323208,B
811,ナシ,無し,名詞-普通名詞-一般,,和,11731,112.1377334,A
871,ナス,成す,動詞-一般,,和,10947,104.6434036,B
379,ナゼ,何故,副詞,,和,23129,221.0922884,A
994,ナツ,夏,名詞-普通名詞-副詞可能,,和,9481,90.6297716,A
1964,ナットク,納得,名詞-普通名詞-サ変可能,,漢,4809,45.9696837,B
56,ナド,など,助詞-副助詞,,和,181117,1731.314454,
75,ナナ,七,名詞-数詞,,和,131055,1252.767083,B
184,ナナジュウ,七十,名詞-数詞,,混,44469,425.0833575,B
1593,ナナセン,七千,名詞-数詞,,混,5951,56.8861692,B
579,ナナヒャク,七百,名詞-数詞,,混,15823,151.2535466,B
62,ナニ,何,代名詞,,和,169085,1616.299433,B
2477,ナベ,鍋,名詞-普通名詞-一般,,和,3685,35.2252619,B
1724,ナマ,生,名詞-普通名詞-形状詞可能,,和,5486,52.4411905,B
569,ナマエ,名前,名詞-普通名詞-一般,,和,16024,153.1749245,A
1568,ナミダ,涙,名詞-普通名詞-サ変可能,,和,6050,57.8325196,B
1982,ナヤム,悩む,動詞-一般,,和,4772,45.6159973,B
2309,ナラビ,並び,名詞-普通名詞-一般,,和,4018,38.4084403,A
1289,ナラブ,並ぶ,動詞-一般,,和,7485,71.5498197,A
2426,ナラベル,並べる,動詞-一般,,和,3782,36.152494,A
537,ナリ,なり,助動詞,断定,和,17073,163.2024143,
22,ナル,成る,動詞-非自立可能,,和,564043,5391.740138,B
2779,ナルホド,成る程,副詞,,和,3214,30.7229286,B
1893,ナレル,慣れる,動詞-非自立可能,,和,5011,47.9006208,B
277,ナン,何,名詞-数詞,,和,30868,295.070118,
856,ナンカ,なんか,助詞-副助詞,,和,11095,106.0581495,B
387,ナンテ,なんて,助詞-副助詞,,和,22552,215.5766911,A
2611,ナンバー,ナンバー,名詞-普通名詞-一般,number,外,3476,33.2274112,A
2,ニ,に,助詞-格助詞,,和,3576558,34188.65463,
28,ニ,二,名詞-数詞,,漢,402327,3845.881669,B
1594,ニオイ,匂い,名詞-普通名詞-一般,,和,5949,56.8670511,B
2184,ニギル,握る,動詞-一般,,和,4278,40.8938047,A
1661,ニク,肉,名詞-普通名詞-一般,,漢,5687,54.3625684,B
1600,ニゲル,逃げる,動詞-一般,,和,5930,56.6854283,B
1328,ニシ,西,名詞-普通名詞-一般,,和,7215,68.9688642,A
66,ニジュウ,二十,名詞-数詞,,漢,157169,1502.393267,A
193,ニセン,二千,名詞-数詞,,漢,42567,406.9019604,B
106,ニチ,日,名詞-普通名詞-助数詞可能,,漢,87635,837.7112152,
1739,ニチジ,日時,名詞-普通名詞-一般,,漢,5443,52.0301494,B
1448,ニチジョウ,日常,名詞-普通名詞-副詞可能,,漢,6553,62.6407439,B
2145,ニチヨウ,日曜,名詞-普通名詞-副詞可能,,漢,4358,41.6585323,B
2548,ニッキ,日記,名詞-普通名詞-一般,,漢,3569,34.116407,B
78,ニッポン,日本,名詞-固有名詞-地名-国,,固,121427,1160.732125,B
1639,ニテ,にて,助詞-格助詞,,和,5772,55.1750914,
239,ニヒャク,二百,名詞-数詞,,漢,36086,344.9494712,B
2015,ニュウイン,入院,名詞-普通名詞-サ変可能,,漢,4668,44.6218515,B
2440,ニュウサツ,入札,名詞-普通名詞-サ変可能,,漢,3744,35.7892485,B
1868,ニュース,ニュース,名詞-普通名詞-一般,news,外,5072,48.4837255,A
2780,ニューヨーク,ニューヨーク,名詞-固有名詞-地名-一般,,固,3210,30.6846922,A
1632,ニュウリョク,入力,名詞-普通名詞-サ変可能,,漢,5797,55.4140687,
1027,ニル,似る,動詞-一般,,和,9288,88.7848664,A
1915,ニワ,庭,名詞-普通名詞-一般,,和,4937,47.1932478,A
1056,ニンキ,人気,名詞-普通名詞-一般,,漢,9041,86.4237701,B
192,ニンゲン,人間,名詞-普通名詞-一般,,漢,42617,407.3799151,B
1058,ニンシキ,認識,名詞-普通名詞-サ変可能,,漢,9028,86.2995019,B
2032,ニンシン,妊娠,名詞-普通名詞-サ変可能,,漢,4629,44.2490468,B
2797,ニンズウ,人数,名詞-普通名詞-一般,,漢,3178,30.3788012,B
1949,ニンテイ,認定,名詞-普通名詞-サ変可能,,漢,4843,46.2946929,B
1633,ヌク,抜く,動詞-非自立可能,,和,5793,55.3758324,B
1959,ヌケル,抜ける,動詞-非自立可能,,和,4817,46.0461565,A
2666,ヌル,塗る,動詞-一般,,和,3375,32.2619427,A
57,ネ,ね,助詞-終助詞,,和,180990,1730.100449,
2124,ネガイ,願い,名詞-普通名詞-一般,,和,4408,42.136487,B
432,ネガウ,願う,動詞-非自立可能,,和,20349,194.5180067,B
1354,ネコ,猫,名詞-普通名詞-一般,,和,7037,67.2673455,B
2241,ネダン,値段,名詞-普通名詞-一般,,混,4145,39.6224452,A
1827,ネツ,熱,名詞-普通名詞-一般,,漢,5199,49.6977305,B
1480,ネット,ネット,名詞-普通名詞-一般,net,外,6426,61.426739,A
1793,ネットワーク,ネットワーク,名詞-普通名詞-一般,network,外,5281,50.4815762,
1618,ネムル,眠る,動詞-一般,,和,5859,56.0067326,A
2179,ネラウ,狙う,動詞-一般,,和,4288,40.9893957,A
896,ネル,寝る,動詞-一般,,和,10679,102.0815664,A
42,ネン,年,名詞-普通名詞-助数詞可能,,漢,246629,2357.549829,B
564,ネンカン,年間,名詞-普通名詞-助数詞可能,,漢,16196,154.8190887,A
750,ネンキン,年金,名詞-普通名詞-一般,,漢,12512,119.6033859,A
273,ネンド,年度,名詞-普通名詞-一般,,漢,31877,304.715244,A
2571,ネンリョウ,燃料,名詞-普通名詞-一般,,漢,3527,33.714925,A
932,ネンレイ,年齢,名詞-普通名詞-一般,,漢,10222,97.7130603,A
1,ノ,の,助詞-格助詞,,和,5061558,48383.90943,
15,ノ,の,助詞-準体助詞,,和,1112283,10632.41791,
259,ノ,の,助詞-終助詞,,和,33438,319.63699,
1415,ノウ,脳,名詞-普通名詞-一般,,漢,6656,63.6253306,B
2678,ノウカ,農家,名詞-普通名詞-一般,,漢,3352,32.0420836,B
976,ノウギョウ,農業,名詞-普通名詞-一般,,漢,9681,92.5415904,B
752,ノウリョク,能力,名詞-普通名詞-一般,,漢,12500,119.4886768,B
895,ノコス,残す,動詞-一般,,和,10704,102.3205437,A
2447,ノコリ,残り,名詞-普通名詞-一般,,和,3733,35.6840984,B
582,ノコル,残る,動詞-一般,,和,15751,150.5652918,B
1126,ノセル,乗せる,動詞-一般,,和,8526,81.5008367,A
1023,ノゾク,除く,動詞-一般,,和,9302,88.9186937,A
2259,ノゾク,覗く,動詞-一般,,和,4097,39.1636087,A
1787,ノゾム,望む,動詞-一般,,和,5300,50.663199,A
2099,ノチ,後,名詞-普通名詞-副詞可能,,和,4479,42.8151827,B
